"abort","absolut","accept","activ","add","advanc","advic","ago","agre","ahead","amount","amp","angri","answer","anxieti","anxiou","anymor","app","appoint","appreci","appt","aren","asleep","assum","attack","babi","bad","bare","base","basic","bathroom","bed","begin","belli","birth","bit","bleed","blood","bodi","boi","born","boyfriend","break","breast","bring","broke","brother","brown","bui","bump","call","care","caus","chanc","chang","check","child","children","choic","clean","clinic","close","clot","cloth","come","comfort","commun","complet","complic","conceiv","concern","confirm","confus","constantli","context","continu","contract","control","convinc","couldn","coupl","cramp","crazi","cry","curiou","cycl","dai","daili","date","daughter","deal","decid","decis","didn","didnt","diet","differ","difficult","discharg","doctor","doesn","doesnt","don","dont","dose","drink","drop","due","earlier","easi","eat","effect","egg","embryo","emot","energi","enjoi","entir","excit","exhaust","expect","experi","experienc","explain","extra","extrem","famili","fast","father","fatigu","fear","feel","fetu","fight","figur","final","financi","fine","finish","follow","food","forc","forward","found","freak","friend","fruit","ftm","futur","gain","genuin","gestat","girl","give","gonna","grow","guess","gui","guilti","half","hand","handl","happen","happi","hard","harder","hasn","hate","haven","havent","hcg","head","headach","health","healthi","hear","heard","heart","heavi","hei","help","hit","hold","home","honestli","hope","hormon","horribl","hospit","hour","hous","huge","human","hungri","hurt","husband","idea","idk","ill","imagin","immedi","imposs","increas","induc","induct","inform","initi","insid","insight","isn","isnt","issu","januari","job","keep","kick","kid","kinda","know","lab","labor","lai","late","law","lead","learn","leav","left","leg","level","life","light","line","listen","liter","live","lol","look","lose","loss","lost","lot","love","low","lower","lucki","major","make","manag","march","marriag","matern","matter","meal","mean","measur","medic","medicin","meet","mental","mention","midwif","mild","mind","mine","minut","miscarriag","misoprostol","miss","mom","moment","mondai","monitor","month","morn","mother","move","movement","multipl","natur","nausea","nauseou","neg","nervou","new","night","normal","notic","nurs","obgyn","occur","offic","onlin","opinion","option","overwhelm","ovul","pain","panic","parent","parti","partner","pass","past","pee","peopl","period","person","phone","physic","pictur","pill","plan","posit","post","potenti","pregnanc","pregnant","prepar","pressur","pretti","previou","prior","procedur","process","push","question","rais","rant","rate","read","readi","real","realiz","reason","reassur","receiv","recent","recommend","red","relationship","relax","relief","rest","result","risk","run","sac","safe","scan","scare","schedul","school","send","sens","set","sex","share","shower","sick","sign","similar","simpli","sister","sit","situat","size","sleep","slight","slightli","son","sore","sort","sound","speak","specif","spoke","spot","stai","stand","start","stomach","stop","stori","stress","strong","struggl","sudden","suddenli","suggest","super","support","suppos","surgeri","symptom","take","talk","tell","terribl","terrifi","test","text","think","throw","time","tini","tip","tire","toilet","told","tomorrow","top","track","traumat","trimest","typic","ultrasound","uncomfort","understand","upset","uteru","visit","wait","wake","walk","wanna","wasn","wasnt","watch","water","wear","week","weekend","weight","weird","woke","women","won","wonder","wont","worri","wors","worst","wouldn","wrong","yesterdai"
0,0,0.0925790101988826,0.0798916283630788,0,0,0.0493073775073729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352015966793904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925790101988826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724802444473851,0,0,0.0283673884691703,0,0,0,0.0813641669379355,0,0,0,0.0685089512092343,0,0,0,0,0,0,0,0,0.0580631922677851,0,0,0,0,0,0,0,0,0,0,0.231531862226109,0,0,0,0,0,0,0,0,0,0,0,0,0.0925790101988826,0,0,0,0.0591802167142871,0,0,0,0,0,0,0,0,0,0,0,0.145345652797063,0,0,0,0,0,0,0,0,0.0658867835604973,0,0,0.0845886713243965,0,0,0,0,0,0,0.0506518083520914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950344302658458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551654881803051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925790101988826,0,0,0,0,0,0,0,0,0,0.0747218673417398,0,0,0,0,0,0,0,0,0,0,0.0747218673417398,0,0,0,0,0.078498726363056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190433457453389,0.0232858247658946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642761084002906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925790101988826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119944784675446,0,0,0,0,0.0574569899120112,0,0,0,0.0515887265644867,0,0.0735766827449591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882752941363149,0,0,0,0.0137024864858879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.109120272886156,0,0,0,0,0,0,0,0,0,0,0.0899917043753134,0,0,0,0,0,0,0,0,0,0,0.0721203444163119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867413011835216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149214326295296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100494981310188,0,0,0,0,0,0,0,0.0899917043753134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103696067487706,0.0673466619612898,0,0,0,0,0,0,0.087791757815031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133510516788595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115535746199176,0,0,0,0,0,0,0,0,0,0,0,0.0724739231171519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12644937978384,0,0,0,0.0768781242303671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111131545085961,0,0,0,0.087791757815031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911455022967367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115535746199176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513340824065047,0,0,0,0,0,0,0,0,0,0.098997407050087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313732728086986,0,0,0,0,0,0,0,0,0,0,0.133510516788595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374311825955963,0,0,0,0,0,0,0,0,0.0717906456496008,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0268694514873173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178755079726257,0,0,0,0.0390508130314418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056209929878373,0,0.0263164755231456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025799201054304,0,0.0219078692868535,0,0,0,0,0,0,0,0.0281049649391865,0,0,0,0,0,0.0165079491544624,0,0,0,0,0,0,0,0,0,0,0,0,0.051598402108608,0,0,0,0,0,0,0.115209434914165,0.121642915296276,0.0288023587285413,0,0,0,0,0,0,0,0,0.0232468031729857,0,0,0,0,0,0,0,0,0,0.030410728824069,0,0,0,0,0,0,0,0.02076091996759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157583403762062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030410728824069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281049649391865,0,0,0,0.0281049649391865,0,0,0,0,0,0,0,0,0,0,0,0,0.0240107116382631,0,0,0,0.025313296380691,0,0,0,0,0,0,0,0,0,0.025313296380691,0,0,0,0,0,0,0,0,0,0,0.0219078692868535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030410728824069,0,0,0,0,0,0,0,0,0.0190800156896987,0,0,0,0,0,0,0.0136335090605262,0,0,0,0,0,0,0,0,0.0732654779388523,0,0,0,0,0,0,0,0.0295662671938187,0,0,0,0,0,0.0288023587285413,0,0,0,0,0.0578988531388735,0,0,0,0,0,0,0,0,0,0.0213138959317618,0.0178755079726257,0.0525333848907508,0,0,0.00592459645410542,0,0,0,0,0,0,0,0,0,0.0622827599027701,0,0,0.088698801581456,0,0.0399940230046252,0,0,0,0,0,0,0,0.0274634248424091,0,0,0,0,0.120053558191316,0,0,0,0,0,0,0,0,0,0,0,0.0420652799405239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199970115023126,0,0,0,0,0,0,0,0,0.0186580776161804,0,0,0,0.043815738573707,0,0,0,0,0.0160498260422848,0,0,0,0.00714613436198134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232468031729857,0,0,0,0,0,0,0,0,0,0,0.00426299579560958,0,0,0,0,0.0732654779388523,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16099440468703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249313978640327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145327007390152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213625983634398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235470062543811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254552698300901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561277558809987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249313978640327,0,0,0,0,0,0,0,0.266257562581767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235470062543811,0,0,0,0,0,0.239810176238126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201921119353533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569716985839278,0,0,0,0,0.100842649089678,0,0,0,0.0584827263174435,0.0510313867008211,0,0,0,0,0,0,0,0,0,0.0905559172245651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089206454704474,0,0,0.104741126655398,0,0.043956043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465998732685211,0,0,0,0,0.0332873224797749,0,0,0.0832060482340034,0,0,0,0,0.104109133937719,0,0,0,0.204125546803285,0,0,0,0,0,0,0,0,0,0,0,0.0485581265347997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866684938820579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623406872025741,0,0,0,0,0,0,0,0,0,0,0,0.0459826875949168,0,0,0,0,0,0,0,0,0,0,0.0416030241170017,0,0,0,0.0606860030859974,0.0483069085311114,0,0,0,0,0,0,0.053148365579309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543232579300399,0,0,0,0.0474937153284326,0,0,0.0601530899816749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369060875924448,0,0,0,0,0,0,0,0,0,0,0,0.0459826875949168,0,0,0,0,0,0,0,0,0,0,0.0459826875949168,0,0,0,0.042159354590298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467202062307249,0,0.0303430015429987,0,0,0,0.0919653751898336,0,0,0,0,0,0,0.0351569459913948,0.0286594766349473,0,0,0,0,0,0,0,0,0,0,0.0543232579300399,0,0,0.0395545282463327,0,0,0.042159354590298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400423757118102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053148365579309,0,0,0,0,0,0,0.0231285426227109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601530899816749,0,0,0.0141352108258972,0,0,0.0500702565771911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222368953364992,0,0,0,0,0,0.00843229937593104,0,0,0,0,0,0,0,0,0.0323452359520179,0,0,0,0,0
0,0,0,0.0813442034242257,0,0,0,0,0,0,0,0.0785805108161339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179208128549624,0,0,0,0,0,0,0,0,0,0.0639013304150865,0,0,0,0.183959770511039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084433748904995,0,0,0,0,0,0,0,0,0.0995260216060439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115532636674439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550753881029003,0,0,0,0,0,0,0,0,0,0,0.0679448289848401,0,0,0,0,0,0,0,0,0,0,0,0,0.0401708137696979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520453904772739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165687030855432,0,0,0,0,0,0,0,0.0561684970563107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760804467479532,0,0,0,0,0,0,0,0,0,0,0,0.0799259759332934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502038752802342,0.130889529833319,0,0,0,0,0,0,0.114618294307093,0,0,0.0193895883952541,0.0474184067960036,0,0,0.13588965796968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995260216060439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262633517055569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139516226038132,0,0,0,0,0,0.0861266471666583,0,0,0.0535166631206115,0,0,0,0,0.0646616972458979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406721017121128,0,0,0,0,0,0.497630108030219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497630108030219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301993463171578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319506652075433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34417047224065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392902554080669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267583315603058,0,0,0,0,0
0,0,0,0,0,0,0,0.0388352095597374,0,0,0,0,0,0,0.0473033317870237,0,0,0,0,0,0,0,0,0,0,0,0.039216585757097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0,0,0,0,0,0,0,0,0,0.0584152993400562,0,0,0,0,0.0701786049786207,0.0701786049786207,0,0,0,0,0.110818669099676,0,0,0,0,0,0,0,0,0.0970737229396706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664669816812491,0,0,0,0.0141627869059832,0,0,0,0,0,0,0,0,0.143729445929469,0,0,0,0,0,0.0701786049786207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214585875442945,0,0,0,0,0,0.0455947865195434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648576113981227,0.049185913688681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380952672795286,0,0,0,0,0,0.0430571021911856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485368614698353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682298473703508,0,0,0,0,0,0,0,0,0,0,0,0,0.054506907269179,0,0,0,0,0,0,0,0,0,0,0.0450586304208943,0.0664669816812491,0.0136721456633202,0.0167180280370526,0,0,0,0,0,0,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648576113981227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269832997264961,0,0,0,0,0,0.0485368614698353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01649107929688,0,0,0,0,0,0,0,0,0,0.0412511722445209,0,0,0,0,0,0,0,0,0,0,0,0,0.0633771342517132,0,0,0,0.00983768260525288,0,0,0.0595366178176247,0,0,0,0,0,0.0377361086106876,0.060730328130336,0,0,0,0.0455947865195434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304966151243378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219821505539189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217038816434579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313054593816904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268023138148493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278645034950953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290789204213743,0,0,0,0,0.284500074571595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451376025417485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0216367596118537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345464376265509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251040940916411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390995084880887,0,0,0,0,0,0.0650913335503484,0,0,0,0,0,0,0,0,0,0,0.0308709149634812,0,0,0,0,0,0,0,0.0706202353090519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789069556190495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274035804836937,0,0,0.0325456667751742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361349549218112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882647810884882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239889569350891,0,0,0,0,0,0,0.0345464376265509,0,0,0,0,0.0298887469366959,0,0,0,0.0294306730979836,0,0,0,0,0,0,0.0298887469366959,0,0,0,0,0,0,0,0,0.0319566513452315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266926113869015,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0.0370316040795531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380137721063383,0.0706202353090519,0,0,0,0,0,0.0242566334023653,0,0,0.0353101176545259,0,0,0,0,0,0,0,0.0331704013555337,0,0,0,0,0,0,0,0,0,0,0.0319566513452315,0,0,0,0,0,0,0,0,0,0,0,0,0.0229827959648045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563345210233376,0,0,0,0,0,0,0,0,0,0,0.0325456667751742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.617418299269623,0,0,0.263547134241989,0,0,0,0.216367596118537,0,0,0,0,0,0,0,0.218492406360969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281672605116688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184126214236925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
